            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2423952.500000000, A.D. 1924-Jun-16 00:00:00.0000, -1.746783997629472E+01,  1.724760591906509E+01, -7.653438186149410E+00,
2423982.500000000, A.D. 1924-Jul-16 00:00:00.0000, -1.750257264409979E+01,  1.731229078725603E+01, -7.673778760172406E+00,
2424012.500000000, A.D. 1924-Aug-15 00:00:00.0000, -1.753703180881109E+01,  1.737671732776643E+01, -7.693999996589592E+00,
2424042.500000000, A.D. 1924-Sep-14 00:00:00.0000, -1.757122055175845E+01,  1.744088618692566E+01, -7.714102525839575E+00,
2424072.500000000, A.D. 1924-Oct-14 00:00:00.0000, -1.760514114453915E+01,  1.750479718466745E+01, -7.734087048417205E+00,
2424102.500000000, A.D. 1924-Nov-13 00:00:00.0000, -1.763879443379248E+01,  1.756845074239963E+01, -7.753954322373647E+00,
2424132.500000000, A.D. 1924-Dec-13 00:00:00.0000, -1.767218151077846E+01,  1.763184841851934E+01, -7.773705015684114E+00,
2424162.500000000, A.D. 1925-Jan-12 00:00:00.0000, -1.770530390364964E+01,  1.769499192651188E+01, -7.793339788141912E+00,
2424192.500000000, A.D. 1925-Feb-11 00:00:00.0000, -1.773816331688650E+01,  1.775788340130231E+01, -7.812859272910297E+00,
2424222.500000000, A.D. 1925-Mar-13 00:00:00.0000, -1.777076254480335E+01,  1.782052476001335E+01, -7.832264006666743E+00,
2424252.500000000, A.D. 1925-Apr-12 00:00:00.0000, -1.780310436811623E+01,  1.788291672921934E+01, -7.851554584100167E+00,
2424282.500000000, A.D. 1925-May-12 00:00:00.0000, -1.783519062347489E+01,  1.794505998985422E+01, -7.870731649323127E+00,
2424312.500000000, A.D. 1925-Jun-11 00:00:00.0000, -1.786702314877976E+01,  1.800695541785646E+01, -7.889795814165554E+00,
2424342.500000000, A.D. 1925-Jul-11 00:00:00.0000, -1.789860338722728E+01,  1.806860385637954E+01, -7.908747749000325E+00,
2424372.500000000, A.D. 1925-Aug-10 00:00:00.0000, -1.792993262734679E+01,  1.813000714513871E+01, -7.927588093452547E+00,
2424402.500000000, A.D. 1925-Sep-09 00:00:00.0000, -1.796101342994188E+01,  1.819116722673189E+01, -7.946317373910965E+00,
2424432.500000000, A.D. 1925-Oct-09 00:00:00.0000, -1.799184869713708E+01,  1.825208495933808E+01, -7.964936135088195E+00,
2424462.500000000, A.D. 1925-Nov-08 00:00:00.0000, -1.802244090357014E+01,  1.831276089044851E+01, -7.983444906985995E+00,
2424492.500000000, A.D. 1925-Dec-08 00:00:00.0000, -1.805279245891508E+01,  1.837319491977503E+01, -8.001844194577803E+00,
2424522.500000000, A.D. 1926-Jan-07 00:00:00.0000, -1.808290458564665E+01,  1.843338644538690E+01, -8.020134604629597E+00,
2424552.500000000, A.D. 1926-Feb-06 00:00:00.0000, -1.811277751721134E+01,  1.849333611695377E+01, -8.038316745358793E+00,
2424582.500000000, A.D. 1926-Mar-08 00:00:00.0000, -1.814241205825379E+01,  1.855304545057477E+01, -8.056391167590611E+00,
2424612.500000000, A.D. 1926-Apr-07 00:00:00.0000, -1.817180942635150E+01,  1.861251616820682E+01, -8.074358441700696E+00,
2424642.500000000, A.D. 1926-May-07 00:00:00.0000, -1.820097162032052E+01,  1.867175052260835E+01, -8.092219054830410E+00,
2424672.500000000, A.D. 1926-Jun-06 00:00:00.0000, -1.822990178883823E+01,  1.873074982276088E+01, -8.109973437203909E+00,
2424702.500000000, A.D. 1926-Jul-06 00:00:00.0000, -1.825860262992593E+01,  1.878951403875368E+01, -8.127622101633056E+00,
2424732.500000000, A.D. 1926-Aug-05 00:00:00.0000, -1.828707611031589E+01,  1.884804317200026E+01, -8.145165553960487E+00,
2424762.500000000, A.D. 1926-Sep-04 00:00:00.0000, -1.831532387896164E+01,  1.890633693965324E+01, -8.162604310332698E+00,
2424792.500000000, A.D. 1926-Oct-04 00:00:00.0000, -1.834334661607647E+01,  1.896439523292875E+01, -8.179938963360712E+00,
2424822.500000000, A.D. 1926-Nov-03 00:00:00.0000, -1.837114508917473E+01,  1.902221924027350E+01, -8.197170019382551E+00,
2424852.500000000, A.D. 1926-Dec-03 00:00:00.0000, -1.839872104498065E+01,  1.907981006337335E+01, -8.214297916934402E+00,
2424882.500000000, A.D. 1927-Jan-02 00:00:00.0000, -1.842607618722739E+01,  1.913716821335102E+01, -8.231323125926597E+00,
2424912.500000000, A.D. 1927-Feb-01 00:00:00.0000, -1.845321234885297E+01,  1.919429428339805E+01, -8.248246051119009E+00,
2424942.500000000, A.D. 1927-Mar-03 00:00:00.0000, -1.848013134434788E+01,  1.925118807318717E+01, -8.265067119811343E+00,
2424972.500000000, A.D. 1927-Apr-02 00:00:00.0000, -1.850683381757964E+01,  1.930784919960873E+01, -8.281786866886533E+00,
2425002.500000000, A.D. 1927-May-02 00:00:00.0000, -1.853332018262603E+01,  1.936427841410979E+01, -8.298405782571903E+00,
2425032.500000000, A.D. 1927-Jun-01 00:00:00.0000, -1.855959133262542E+01,  1.942047675455443E+01, -8.314924346735252E+00,
2425062.500000000, A.D. 1927-Jul-01 00:00:00.0000, -1.858564827708806E+01,  1.947644550943904E+01, -8.331343057034680E+00,
2425092.500000000, A.D. 1927-Jul-31 00:00:00.0000, -1.861149311668863E+01,  1.953218623887985E+01, -8.347662289631865E+00,
2425122.500000000, A.D. 1927-Aug-30 00:00:00.0000, -1.863712860432031E+01,  1.958769919547433E+01, -8.363882411950055E+00,
2425152.500000000, A.D. 1927-Sep-29 00:00:00.0000, -1.866255658104194E+01,  1.964298368394806E+01, -8.380003865549996E+00,
2425182.500000000, A.D. 1927-Oct-29 00:00:00.0000, -1.868777840106569E+01,  1.969803903359954E+01, -8.396027054546177E+00,
2425212.500000000, A.D. 1927-Nov-28 00:00:00.0000, -1.871279465981060E+01,  1.975286427262351E+01, -8.411952439261020E+00,
2425242.500000000, A.D. 1927-Dec-28 00:00:00.0000, -1.873760477344942E+01,  1.980745928551330E+01, -8.427780538764617E+00,
2425272.500000000, A.D. 1928-Jan-27 00:00:00.0000, -1.876220877076613E+01,  1.986182533813171E+01, -8.443511763240117E+00,
2425302.500000000, A.D. 1928-Feb-26 00:00:00.0000, -1.878660758995118E+01,  1.991596362852774E+01, -8.459146499876978E+00,
2425332.500000000, A.D. 1928-Mar-27 00:00:00.0000, -1.881080233820548E+01,  1.996987524431862E+01, -8.474685143449516E+00,
2425362.500000000, A.D. 1928-Apr-26 00:00:00.0000, -1.883479492170368E+01,  2.002356095919504E+01, -8.490128011702691E+00,
2425392.500000000, A.D. 1928-May-26 00:00:00.0000, -1.885858705561103E+01,  2.007702035371656E+01, -8.505475488617904E+00,
2425422.500000000, A.D. 1928-Jun-25 00:00:00.0000, -1.888217923209482E+01,  2.013025300635774E+01, -8.520728034177273E+00,
2425452.500000000, A.D. 1928-Jul-25 00:00:00.0000, -1.890557191219839E+01,  2.018325911073566E+01, -8.535886059543742E+00,
2425482.500000000, A.D. 1928-Aug-24 00:00:00.0000, -1.892876550035013E+01,  2.023603893454182E+01, -8.550950005685314E+00,
2425512.500000000, A.D. 1928-Sep-23 00:00:00.0000, -1.895176032514406E+01,  2.028859344453511E+01, -8.565920292328627E+00,
2425542.500000000, A.D. 1928-Oct-23 00:00:00.0000, -1.897455787151780E+01,  2.034092360424837E+01, -8.580797222865383E+00,
2425572.500000000, A.D. 1928-Nov-22 00:00:00.0000, -1.899715975793372E+01,  2.039302918216672E+01, -8.595581130943019E+00,
2425602.500000000, A.D. 1928-Dec-22 00:00:00.0000, -1.901956670341600E+01,  2.044490972016567E+01, -8.610272379841717E+00,
2425632.500000000, A.D. 1929-Jan-21 00:00:00.0000, -1.904177921318802E+01,  2.049656470149813E+01, -8.624871308508142E+00,
2425662.500000000, A.D. 1929-Feb-20 00:00:00.0000, -1.906379690308510E+01,  2.054799353728175E+01, -8.639378347339798E+00,
2425692.500000000, A.D. 1929-Mar-22 00:00:00.0000, -1.908561871690081E+01,  2.059919703765628E+01, -8.653793934166329E+00,
2425722.500000000, A.D. 1929-Apr-21 00:00:00.0000, -1.910724469826337E+01,  2.065017688357476E+01, -8.668118417718343E+00,
2425752.500000000, A.D. 1929-May-21 00:00:00.0000, -1.912867565052270E+01,  2.070093444864388E+01, -8.682352156406584E+00,
2425782.500000000, A.D. 1929-Jun-20 00:00:00.0000, -1.914991281424566E+01,  2.075147111567155E+01, -8.696495462005185E+00,
2425812.500000000, A.D. 1929-Jul-20 00:00:00.0000, -1.917095819888860E+01,  2.080178730270097E+01, -8.710548597106721E+00,
2425842.500000000, A.D. 1929-Aug-19 00:00:00.0000, -1.919181306995164E+01,  2.085188217197612E+01, -8.724511920145545E+00,
2425872.500000000, A.D. 1929-Sep-18 00:00:00.0000, -1.921247756923794E+01,  2.090175524513883E+01, -8.738385807570280E+00,
2425902.500000000, A.D. 1929-Oct-18 00:00:00.0000, -1.923295164733229E+01,  2.095140631793635E+01, -8.752170619170530E+00,
2425932.500000000, A.D. 1929-Nov-17 00:00:00.0000, -1.925323470214872E+01,  2.100083552010309E+01, -8.765866768866291E+00,
2425962.500000000, A.D. 1929-Dec-17 00:00:00.0000, -1.927332635820951E+01,  2.105004422286512E+01, -8.779474589774335E+00,
2425992.500000000, A.D. 1930-Jan-16 00:00:00.0000, -1.929322740907441E+01,  2.109903364348339E+01, -8.792994336742439E+00,
2426022.500000000, A.D. 1930-Feb-15 00:00:00.0000, -1.931293862517492E+01,  2.114780418590800E+01, -8.806426316379675E+00,
2426052.500000000, A.D. 1930-Mar-17 00:00:00.0000, -1.933246060631550E+01,  2.119635638950731E+01, -8.819770807240921E+00,
2426082.500000000, A.D. 1930-Apr-16 00:00:00.0000, -1.935179397475210E+01,  2.124469026618830E+01, -8.833028105559974E+00,
2426112.500000000, A.D. 1930-May-16 00:00:00.0000, -1.937093836215049E+01,  2.129280572276797E+01, -8.846198614378514E+00,
2426142.500000000, A.D. 1930-Jun-15 00:00:00.0000, -1.938989326026880E+01,  2.134070394638881E+01, -8.859282687732186E+00,
2426172.500000000, A.D. 1930-Jul-15 00:00:00.0000, -1.940865903714800E+01,  2.138838635866406E+01, -8.872280634383072E+00,
2426202.500000000, A.D. 1930-Aug-14 00:00:00.0000, -1.942723632780012E+01,  2.143585414465453E+01, -8.885192782277201E+00,
2426232.500000000, A.D. 1930-Sep-13 00:00:00.0000, -1.944562646428082E+01,  2.148310852991478E+01, -8.898019361769125E+00,
2426262.500000000, A.D. 1930-Oct-13 00:00:00.0000, -1.946383113570992E+01,  2.153014947830511E+01, -8.910760600582449E+00,
2426292.500000000, A.D. 1930-Nov-12 00:00:00.0000, -1.948185082005298E+01,  2.157697613226564E+01, -8.923416825390616E+00,
2426322.500000000, A.D. 1930-Dec-12 00:00:00.0000, -1.949968525664350E+01,  2.162358823467873E+01, -8.935988335181941E+00,
2426352.500000000, A.D. 1931-Jan-11 00:00:00.0000, -1.951733378644688E+01,  2.166998577995409E+01, -8.948475457975976E+00,
2426382.500000000, A.D. 1931-Feb-10 00:00:00.0000, -1.953479513376535E+01,  2.171616968525790E+01, -8.960878570600521E+00,
2426412.500000000, A.D. 1931-Mar-12 00:00:00.0000, -1.955206903902601E+01,  2.176214216291729E+01, -8.973197930560902E+00,
2426442.500000000, A.D. 1931-Apr-11 00:00:00.0000, -1.956915648205808E+01,  2.180790494663257E+01, -8.985433763499357E+00,
2426472.500000000, A.D. 1931-May-11 00:00:00.0000, -1.958605846168004E+01,  2.185345910881716E+01, -8.997586335570068E+00,
2426502.500000000, A.D. 1931-Jun-10 00:00:00.0000, -1.960277634642812E+01,  2.189880541316642E+01, -9.009655855714872E+00,
2426532.500000000, A.D. 1931-Jul-10 00:00:00.0000, -1.961931116681858E+01,  2.194394361041181E+01, -9.021642595719799E+00,
2426562.500000000, A.D. 1931-Aug-09 00:00:00.0000, -1.963566265198900E+01,  2.198887358418018E+01, -9.033546914093630E+00,
2426592.500000000, A.D. 1931-Sep-08 00:00:00.0000, -1.965183061945537E+01,  2.203359620680011E+01, -9.045369098573131E+00,
2426622.500000000, A.D. 1931-Oct-08 00:00:00.0000, -1.966781525936287E+01,  2.207811241529301E+01, -9.057109434320086E+00,
2426652.500000000, A.D. 1931-Nov-07 00:00:00.0000, -1.968361676404879E+01,  2.212242343702389E+01, -9.068768198534297E+00,
2426682.500000000, A.D. 1931-Dec-07 00:00:00.0000, -1.969923627319712E+01,  2.216653043990458E+01, -9.080345559775630E+00,
2426712.500000000, A.D. 1932-Jan-06 00:00:00.0000, -1.971467493505690E+01,  2.221043343854288E+01, -9.091841726371040E+00,
2426742.500000000, A.D. 1932-Feb-05 00:00:00.0000, -1.972993278939915E+01,  2.225413233038576E+01, -9.103256971932311E+00,
2426772.500000000, A.D. 1932-Mar-06 00:00:00.0000, -1.974500973284639E+01,  2.229762744399475E+01, -9.114591539963731E+00,
2426802.500000000, A.D. 1932-Apr-05 00:00:00.0000, -1.975990526383764E+01,  2.234091924135477E+01, -9.125845742163690E+00,
2426832.500000000, A.D. 1932-May-05 00:00:00.0000, -1.977461858564977E+01,  2.238400935780098E+01, -9.137019897603237E+00,
2426862.500000000, A.D. 1932-Jun-04 00:00:00.0000, -1.978915030071688E+01,  2.242690004134214E+01, -9.148114212051441E+00,
2426892.500000000, A.D. 1932-Jul-04 00:00:00.0000, -1.980350184629824E+01,  2.246959269556887E+01, -9.159128897111437E+00,
2426922.500000000, A.D. 1932-Aug-03 00:00:00.0000, -1.981767461278013E+01,  2.251208829971281E+01, -9.170064158808286E+00,
2426952.500000000, A.D. 1932-Sep-02 00:00:00.0000, -1.983167033118611E+01,  2.255438703034293E+01, -9.180920160861010E+00,
2426982.500000000, A.D. 1932-Oct-02 00:00:00.0000, -1.984548981040865E+01,  2.259648804282004E+01, -9.191697164565596E+00,
2427012.500000000, A.D. 1932-Nov-01 00:00:00.0000, -1.985913254614198E+01,  2.263839116369430E+01, -9.202395465531454E+00,
2427042.500000000, A.D. 1932-Dec-01 00:00:00.0000, -1.987259812617065E+01,  2.268009697851677E+01, -9.213015309470991E+00,
2427072.500000000, A.D. 1932-Dec-31 00:00:00.0000, -1.988588611960170E+01,  2.272160640298313E+01, -9.223556970462251E+00,
2427102.500000000, A.D. 1933-Jan-30 00:00:00.0000, -1.989899645575529E+01,  2.276292129508107E+01, -9.234020658691449E+00,
2427132.500000000, A.D. 1933-Mar-01 00:00:00.0000, -1.991193032351912E+01,  2.280404320093497E+01, -9.244406504583546E+00,
2427162.500000000, A.D. 1933-Mar-31 00:00:00.0000, -1.992468887241838E+01,  2.284497259356027E+01, -9.254714707247464E+00,
2427192.500000000, A.D. 1933-Apr-30 00:00:00.0000, -1.993727273802089E+01,  2.288571002810068E+01, -9.264945473086238E+00,
2427222.500000000, A.D. 1933-May-30 00:00:00.0000, -1.994968256451291E+01,  2.292625579601224E+01, -9.275099012162046E+00,
2427252.500000000, A.D. 1933-Jun-29 00:00:00.0000, -1.996191822632684E+01,  2.296661014784830E+01, -9.285175626129693E+00,
2427282.500000000, A.D. 1933-Jul-29 00:00:00.0000, -1.997397954753042E+01,  2.300677458782182E+01, -9.295175563875555E+00,
2427312.500000000, A.D. 1933-Aug-28 00:00:00.0000, -1.998586749991508E+01,  2.304675069172087E+01, -9.305098999124914E+00,
2427342.500000000, A.D. 1933-Sep-27 00:00:00.0000, -1.999758331665516E+01,  2.308653931806766E+01, -9.314946131168879E+00,
2427372.500000000, A.D. 1933-Oct-27 00:00:00.0000, -2.000912839495564E+01,  2.312614120404012E+01, -9.324717096281651E+00,
2427402.500000000, A.D. 1933-Nov-26 00:00:00.0000, -2.002050419478017E+01,  2.316555605796929E+01, -9.334412031298751E+00,
2427432.500000000, A.D. 1933-Dec-26 00:00:00.0000, -2.003171084668297E+01,  2.320478302147642E+01, -9.344031184944088E+00,
2427462.500000000, A.D. 1934-Jan-25 00:00:00.0000, -2.004274770337184E+01,  2.324382234078384E+01, -9.353574784817708E+00,
2427492.500000000, A.D. 1934-Feb-24 00:00:00.0000, -2.005361428198265E+01,  2.328267486234506E+01, -9.363043052664599E+00,
2427522.500000000, A.D. 1934-Mar-26 00:00:00.0000, -2.006431009530708E+01,  2.332134205978576E+01, -9.372436246025694E+00,
2427552.500000000, A.D. 1934-Apr-25 00:00:00.0000, -2.007483579305535E+01,  2.335982627348326E+01, -9.381754508343393E+00,
2427582.500000000, A.D. 1934-May-25 00:00:00.0000, -2.008519323603099E+01,  2.339812892010783E+01, -9.390997950020095E+00,
2427612.500000000, A.D. 1934-Jun-24 00:00:00.0000, -2.009538395062714E+01,  2.343625034851957E+01, -9.400166751963651E+00,
2427642.500000000, A.D. 1934-Jul-24 00:00:00.0000, -2.010540928828402E+01,  2.347419075629378E+01, -9.409261058732897E+00,
2427672.500000000, A.D. 1934-Aug-23 00:00:00.0000, -2.011527015601818E+01,  2.351194966502249E+01, -9.418281064715574E+00,
2427702.500000000, A.D. 1934-Sep-22 00:00:00.0000, -2.012496623182245E+01,  2.354952688579143E+01, -9.427227048971195E+00,
2427732.500000000, A.D. 1934-Oct-22 00:00:00.0000, -2.013449741797711E+01,  2.358692346256256E+01, -9.436099200528513E+00,
2427762.500000000, A.D. 1934-Nov-21 00:00:00.0000, -2.014386432866378E+01,  2.362414040367480E+01, -9.444897678654762E+00,
2427792.500000000, A.D. 1934-Dec-21 00:00:00.0000, -2.015306755644453E+01,  2.366117860913055E+01, -9.453622654727164E+00,
2427822.500000000, A.D. 1935-Jan-20 00:00:00.0000, -2.016210834083504E+01,  2.369803896246260E+01, -9.462274209922322E+00,
2427852.500000000, A.D. 1935-Feb-19 00:00:00.0000, -2.017098787653038E+01,  2.373472133985085E+01, -9.470852471108977E+00,
2427882.500000000, A.D. 1935-Mar-21 00:00:00.0000, -2.017970619879127E+01,  2.377122556594773E+01, -9.479357655701463E+00,
2427912.500000000, A.D. 1935-Apr-20 00:00:00.0000, -2.018826329603989E+01,  2.380755224804497E+01, -9.487789940641868E+00,
2427942.500000000, A.D. 1935-May-20 00:00:00.0000, -2.019665922271167E+01,  2.384370217623344E+01, -9.496149539057004E+00,
2427972.500000000, A.D. 1935-Jun-19 00:00:00.0000, -2.020489400364718E+01,  2.387967689855746E+01, -9.504436670230868E+00,
2428002.500000000, A.D. 1935-Jul-19 00:00:00.0000, -2.021296905963221E+01,  2.391547826980315E+01, -9.512651429606715E+00,
2428032.500000000, A.D. 1935-Aug-18 00:00:00.0000, -2.022088649206236E+01,  2.395110692200768E+01, -9.520793921212176E+00,
2428062.500000000, A.D. 1935-Sep-17 00:00:00.0000, -2.022864782405755E+01,  2.398656281709186E+01, -9.528864284396231E+00,
2428092.500000000, A.D. 1935-Oct-17 00:00:00.0000, -2.023625448952988E+01,  2.402184547504661E+01, -9.536862622003888E+00,
2428122.500000000, A.D. 1935-Nov-16 00:00:00.0000, -2.024370695631804E+01,  2.405695379132675E+01, -9.544789125631553E+00,
2428152.500000000, A.D. 1935-Dec-16 00:00:00.0000, -2.025100442377502E+01,  2.409188762845653E+01, -9.552644028633015E+00,
2428182.500000000, A.D. 1936-Jan-15 00:00:00.0000, -2.025814659348936E+01,  2.412664796581545E+01, -9.560427481722449E+00,
2428212.500000000, A.D. 1936-Feb-14 00:00:00.0000, -2.026513370502268E+01,  2.416123591899611E+01, -9.568139642292120E+00,
2428242.500000000, A.D. 1936-Mar-15 00:00:00.0000, -2.027196639344159E+01,  2.419565303972393E+01, -9.575780632173855E+00,
2428272.500000000, A.D. 1936-Apr-14 00:00:00.0000, -2.027864643105739E+01,  2.422990037895415E+01, -9.583350499834351E+00,
2428302.500000000, A.D. 1936-May-14 00:00:00.0000, -2.028517539756884E+01,  2.426397773612605E+01, -9.590849374037266E+00,
2428332.500000000, A.D. 1936-Jun-13 00:00:00.0000, -2.029155396456756E+01,  2.429788499291207E+01, -9.598277421294545E+00,
2428362.500000000, A.D. 1936-Jul-13 00:00:00.0000, -2.029778278584827E+01,  2.433162213755197E+01, -9.605634790507263E+00,
2428392.500000000, A.D. 1936-Aug-12 00:00:00.0000, -2.030386204069108E+01,  2.436518920220680E+01, -9.612921696862115E+00,
2428422.500000000, A.D. 1936-Sep-11 00:00:00.0000, -2.030979193097572E+01,  2.439858729568907E+01, -9.620138304534674E+00,
2428452.500000000, A.D. 1936-Oct-11 00:00:00.0000, -2.031557388826712E+01,  2.443181742536506E+01, -9.627284683629998E+00,
2428482.500000000, A.D. 1936-Nov-10 00:00:00.0000, -2.032120946075733E+01,  2.446487956269474E+01, -9.634360940828333E+00,
2428512.500000000, A.D. 1936-Dec-10 00:00:00.0000, -2.032669981165928E+01,  2.449777356304015E+01, -9.641367160161526E+00,
2428542.500000000, A.D. 1937-Jan-09 00:00:00.0000, -2.033204598892453E+01,  2.453049869265468E+01, -9.648303424698804E+00,
2428572.500000000, A.D. 1937-Feb-08 00:00:00.0000, -2.033724785924352E+01,  2.456305398121551E+01, -9.655169929248830E+00,
2428602.500000000, A.D. 1937-Mar-10 00:00:00.0000, -2.034230469843195E+01,  2.459543986718536E+01, -9.661966850510302E+00,
2428632.500000000, A.D. 1937-Apr-09 00:00:00.0000, -2.034721655778832E+01,  2.462765745803518E+01, -9.668694321203974E+00,
2428662.500000000, A.D. 1937-May-09 00:00:00.0000, -2.035198393637186E+01,  2.465970794091342E+01, -9.675352498651881E+00,
2428692.500000000, A.D. 1937-Jun-08 00:00:00.0000, -2.035660825003749E+01,  2.469159284111137E+01, -9.681941447362822E+00,
2428722.500000000, A.D. 1937-Jul-08 00:00:00.0000, -2.036109184647865E+01,  2.472331250597313E+01, -9.688461202148963E+00,
2428752.500000000, A.D. 1937-Aug-07 00:00:00.0000, -2.036543635760954E+01,  2.475486605590111E+01, -9.694911891534314E+00,
2428782.500000000, A.D. 1937-Sep-06 00:00:00.0000, -2.036964274013021E+01,  2.478625275298753E+01, -9.701293627873744E+00,
2428812.500000000, A.D. 1937-Oct-06 00:00:00.0000, -2.037371153226453E+01,  2.481747162806317E+01, -9.707606550805416E+00,
2428842.500000000, A.D. 1937-Nov-05 00:00:00.0000, -2.037764229459616E+01,  2.484852212903295E+01, -9.713850872144480E+00,
2428872.500000000, A.D. 1937-Dec-05 00:00:00.0000, -2.038143495325929E+01,  2.487940502138213E+01, -9.720026703316263E+00,
2428902.500000000, A.D. 1938-Jan-04 00:00:00.0000, -2.038509040485427E+01,  2.491012088985472E+01, -9.726134108187395E+00,
2428932.500000000, A.D. 1938-Feb-03 00:00:00.0000, -2.038860948367216E+01,  2.494066985046392E+01, -9.732173187549291E+00,
2428962.500000000, A.D. 1938-Mar-05 00:00:00.0000, -2.039199335660870E+01,  2.497105204990140E+01, -9.738143978093518E+00,
2428992.500000000, A.D. 1938-Apr-04 00:00:00.0000, -2.039524312804986E+01,  2.500126676941429E+01, -9.744046562374709E+00,
2429022.500000000, A.D. 1938-May-04 00:00:00.0000, -2.039835874678938E+01,  2.503131324106626E+01, -9.749881126783301E+00,
2429052.500000000, A.D. 1938-Jun-03 00:00:00.0000, -2.040134015596539E+01,  2.506119172240956E+01, -9.755647804629822E+00,
2429082.500000000, A.D. 1938-Jul-03 00:00:00.0000, -2.040418774903735E+01,  2.509090261202137E+01, -9.761346730242160E+00,
2429112.500000000, A.D. 1938-Aug-02 00:00:00.0000, -2.040690201653844E+01,  2.512044656769043E+01, -9.766978046938224E+00,
2429142.500000000, A.D. 1938-Sep-01 00:00:00.0000, -2.040948456950770E+01,  2.514982429721007E+01, -9.772541780022420E+00,
2429172.500000000, A.D. 1938-Oct-01 00:00:00.0000, -2.041193739564460E+01,  2.517903513111387E+01, -9.778037970343469E+00,
2429202.500000000, A.D. 1938-Oct-31 00:00:00.0000, -2.041426141190733E+01,  2.520807770337787E+01, -9.783466730141864E+00,
2429232.500000000, A.D. 1938-Nov-30 00:00:00.0000, -2.041645709018464E+01,  2.523695074785826E+01, -9.788828139038131E+00,
2429262.500000000, A.D. 1938-Dec-30 00:00:00.0000, -2.041852410390987E+01,  2.526565288373064E+01, -9.794122346155431E+00,
2429292.500000000, A.D. 1939-Jan-29 00:00:00.0000, -2.042046118112677E+01,  2.529418387891973E+01, -9.799349541524222E+00,
2429322.500000000, A.D. 1939-Feb-28 00:00:00.0000, -2.042226801190033E+01,  2.532254471630002E+01, -9.804509806617853E+00,
2429352.500000000, A.D. 1939-Mar-30 00:00:00.0000, -2.042394524324921E+01,  2.535073610501755E+01, -9.809603216057754E+00,
2429382.500000000, A.D. 1939-Apr-29 00:00:00.0000, -2.042549373901740E+01,  2.537875858370104E+01, -9.814629844656704E+00,
2429412.500000000, A.D. 1939-May-29 00:00:00.0000, -2.042691512320027E+01,  2.540661210125667E+01, -9.819589705359757E+00,
2429442.500000000, A.D. 1939-Jun-28 00:00:00.0000, -2.042821057848115E+01,  2.543429537939144E+01, -9.824482896014297E+00,
2429472.500000000, A.D. 1939-Jul-28 00:00:00.0000, -2.042938004798428E+01,  2.546180734099211E+01, -9.829309574644707E+00,
2429502.500000000, A.D. 1939-Aug-27 00:00:00.0000, -2.043042348921692E+01,  2.548914744925671E+01, -9.834069855690508E+00,
2429532.500000000, A.D. 1939-Sep-26 00:00:00.0000, -2.043134073137589E+01,  2.551631525825545E+01, -9.838763890159356E+00,
2429562.500000000, A.D. 1939-Oct-26 00:00:00.0000, -2.043213162804347E+01,  2.554331110387560E+01, -9.843391788763705E+00,
2429592.500000000, A.D. 1939-Nov-25 00:00:00.0000, -2.043279714191691E+01,  2.557013513539177E+01, -9.847953562630730E+00,
2429622.500000000, A.D. 1939-Dec-25 00:00:00.0000, -2.043333815600696E+01,  2.559678638126599E+01, -9.852449272617394E+00,
2429652.500000000, A.D. 1940-Jan-24 00:00:00.0000, -2.043375474040529E+01,  2.562326389332745E+01, -9.856878997727996E+00,
2429682.500000000, A.D. 1940-Feb-23 00:00:00.0000, -2.043404683118818E+01,  2.564956665123735E+01, -9.861242809315845E+00,
2429712.500000000, A.D. 1940-Mar-24 00:00:00.0000, -2.043421352135662E+01,  2.567569365955735E+01, -9.865540877906245E+00,
2429742.500000000, A.D. 1940-Apr-23 00:00:00.0000, -2.043425355562870E+01,  2.570164535763291E+01, -9.869773356879611E+00,
2429772.500000000, A.D. 1940-May-23 00:00:00.0000, -2.043416687246449E+01,  2.572742272518813E+01, -9.873940321449654E+00,
2429802.500000000, A.D. 1940-Jun-22 00:00:00.0000, -2.043395401680512E+01,  2.575302626333752E+01, -9.878041866480222E+00,
2429832.500000000, A.D. 1940-Jul-22 00:00:00.0000, -2.043361595803770E+01,  2.577845641130815E+01, -9.882078028636260E+00,
2429862.500000000, A.D. 1940-Aug-21 00:00:00.0000, -2.043315418853864E+01,  2.580371248676980E+01, -9.886048819543371E+00,
2429892.500000000, A.D. 1940-Sep-20 00:00:00.0000, -2.043256917054507E+01,  2.582879271414687E+01, -9.889954358037247E+00,
2429922.500000000, A.D. 1940-Oct-20 00:00:00.0000, -2.043186031761559E+01,  2.585369589452759E+01, -9.893794763715736E+00,
2429952.500000000, A.D. 1940-Nov-19 00:00:00.0000, -2.043102682233984E+01,  2.587842115492026E+01, -9.897570151918622E+00,
2429982.500000000, A.D. 1940-Dec-19 00:00:00.0000, -2.043006733761836E+01,  2.590296815246867E+01, -9.901280690370509E+00,
2430012.500000000, A.D. 1941-Jan-18 00:00:00.0000, -2.042898104514224E+01,  2.592733781530914E+01, -9.904926448600603E+00,
2430042.500000000, A.D. 1941-Feb-17 00:00:00.0000, -2.042776830972910E+01,  2.595153074714464E+01, -9.908507439813599E+00,
2430072.500000000, A.D. 1941-Mar-19 00:00:00.0000, -2.042642940688352E+01,  2.597554676930390E+01, -9.912023738429410E+00,
